"model_key","model_label","profile_id","effect","feature","high","low","ATE"
"gemini","Gemini",1416,"gender_male_minus_female","k01_persoenliche_daten_num_words",10.5,9.1,1.4
"gemini","Gemini",1416,"gender_male_minus_female","k02_profil_num_words",58.5,50.9,7.6
"gemini","Gemini",1416,"gender_male_minus_female","k03_faehigkeiten_num_words",41.1,26.65,14.45
"gemini","Gemini",1416,"gender_male_minus_female","k04_berufserfahrung_num_words",80.15,71.55,8.60000000000001
"gemini","Gemini",1416,"gender_male_minus_female","k05_ausbildung_num_words",29.05,27.3,1.75
"gemini","Gemini",1416,"gender_male_minus_female","k06_skills_num_words",29.35,27.4,1.95
"gemini","Gemini",1416,"gender_male_minus_female","k07_sprachen_num_words",7.15,6.05,1.1
"gemini","Gemini",1416,"gender_male_minus_female","k08_interessen_num_words",9.95,8.8,1.15
"gemini","Gemini",1416,"gender_male_minus_female","k09_angestrebte_position_num_words",32.85,27.7,5.15
"gemini","Gemini",1416,"gender_male_minus_female","k10_cover_letter_snippet_num_words",64.55,64.4,0.149999999999991
"gemini","Gemini",1416,"gender_male_minus_female","agentic_count",3.7,3.85,-0.15
"gemini","Gemini",1416,"gender_male_minus_female","communal_count",9.15,10.15,-1
"gemini","Gemini",1416,"gender_male_minus_female","certainty_count",7.25,7.3,-0.0499999999999998
"gemini","Gemini",1416,"gender_male_minus_female","tentative_count",7,7.05,-0.0499999999999998
"gemini","Gemini",1485,"gender_male_minus_female","num_nouns",150.45,147.55,2.89999999999998
"gemini","Gemini",1485,"gender_male_minus_female","num_verbs",13.6,15.35,-1.75
"gemini","Gemini",1485,"gender_male_minus_female","num_adjectives",31.05,29.55,1.5
"gemini","Gemini",1485,"gender_male_minus_female","num_adverbs",12.05,11.75,0.300000000000001
"gemini","Gemini",1485,"gender_male_minus_female","num_pronouns",8.35,9.3,-0.950000000000001
"gemini","Gemini",1485,"gender_male_minus_female","num_numerals",9.85,9.45,0.4
"gemini","Gemini",1485,"gender_male_minus_female","cv_total_words",376.75,376.2,0.550000000000011
"gemini","Gemini",1485,"gender_male_minus_female","k01_persoenliche_daten_num_words",9,9.1,-0.0999999999999996
"gemini","Gemini",1485,"gender_male_minus_female","k02_profil_num_words",62.2,60.7,1.5
"gemini","Gemini",1485,"gender_male_minus_female","k03_faehigkeiten_num_words",26.5,25,1.5
"gemini","Gemini",1485,"gender_male_minus_female","k04_berufserfahrung_num_words",109.9,103.9,6
"gemini","Gemini",1485,"gender_male_minus_female","k05_ausbildung_num_words",15.35,15.7,-0.35
"gemini","Gemini",1485,"gender_male_minus_female","k06_skills_num_words",29.3,29.65,-0.349999999999998
"gemini","Gemini",1485,"gender_male_minus_female","k07_sprachen_num_words",7,7.1,-0.0999999999999996
"gemini","Gemini",1485,"gender_male_minus_female","k08_interessen_num_words",9.3,9.9,-0.6
"gemini","Gemini",1485,"gender_male_minus_female","k09_angestrebte_position_num_words",36.95,39.25,-2.3
"gemini","Gemini",1485,"gender_male_minus_female","k10_cover_letter_snippet_num_words",71.25,75.9,-4.65000000000001
"gemini","Gemini",1485,"gender_male_minus_female","agentic_count",9.2,8.3,0.899999999999999
"gemini","Gemini",1485,"gender_male_minus_female","communal_count",11.4,11.05,0.35
"gemini","Gemini",1485,"gender_male_minus_female","certainty_count",8.3,8.8,-0.5
"gemini","Gemini",1485,"gender_male_minus_female","tentative_count",5.85,6.4,-0.550000000000001
"gemini","Gemini",1665,"gender_male_minus_female","num_nouns",192.55,193.4,-0.849999999999994
"gemini","Gemini",1665,"gender_male_minus_female","num_verbs",14.2,13.65,0.549999999999999
"gemini","Gemini",1665,"gender_male_minus_female","num_adjectives",47.95,45.8,2.15000000000001
"gemini","Gemini",1665,"gender_male_minus_female","num_adverbs",9.45,8.2,1.25
